epoch,cycle,learning_rate,entropy_term,kl_divergence_term,continuous_loss,discrete_loss,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,token_id_1,token_id_2,token_id_3,token_id_4,token_id_5,token_id_6,token_id_7,token_id_8,token_id_9,token_id_10,token_id_11,token_id_12,token_id_13,token_id_14,token_id_15,token_id_16,token_id_17,token_id_18,token_id_19,token_id_20
0.0,0.0,0.1,0.0022665788419544697,0.0019817352294921875,8.573586463928223,0.595923125743866,4.935264587402344e-05,4.941225051879883e-05,4.935264587402344e-05,4.941225051879883e-05,4.941225051879883e-05,4.947185516357422e-05,4.947185516357422e-05,4.947185516357422e-05,4.935264587402344e-05,4.941225051879883e-05,4.929304122924805e-05,4.941225051879883e-05,4.941225051879883e-05,4.947185516357422e-05,4.9591064453125e-05,4.929304122924805e-05,4.935264587402344e-05,4.941225051879883e-05,4.941225051879883e-05,4.941225051879883e-05,421.0,509.0,61.0,1246.0,1726.0,906.0,368.0,1082.0,2941.0,1099.0,66.0,3108.0,1933.0,1647.0,1157.0,1774.0,1840.0,119.0,2601.0,600.0
1.0,0.0,0.1,0.002298270585015416,0.0018329620361328125,7.994067192077637,0.6678829789161682,0.0005202293395996094,0.0002827644348144531,0.00010716915130615234,8.231401443481445e-05,0.0001404285430908203,7.861852645874023e-05,9.781122207641602e-05,0.00012433528900146484,8.553266525268555e-05,0.00011038780212402344,0.00014495849609375,0.00019621849060058594,0.00016748905181884766,8.046627044677734e-05,8.505582809448242e-05,0.00010722875595092773,9.518861770629883e-05,9.018182754516602e-05,0.00011402368545532227,0.00011515617370605469,21800.0,1895.0,13558.0,13621.0,15989.0,15084.0,21854.0,396.0,11293.0,1566.0,1681.0,29886.0,263.0,518.0,10033.0,21901.0,23593.0,29823.0,27147.0,18122.0
2.0,0.0,0.1,0.0023255115374922752,0.00177764892578125,7.153311729431152,0.5711719989776611,0.0012540817260742188,0.0003306865692138672,0.00019931793212890625,0.00015616416931152344,0.0001773834228515625,9.709596633911133e-05,0.00020611286163330078,0.0001361370086669922,8.243322372436523e-05,0.00012505054473876953,0.0008492469787597656,0.00013113021850585938,0.0003268718719482422,0.0001119375228881836,0.00010675191879272461,0.0001323223114013672,0.0002110004425048828,0.00015628337860107422,0.0002396106719970703,0.0002663135528564453,8662.0,1422.0,13558.0,21717.0,15989.0,15084.0,28492.0,396.0,680.0,123.0,1681.0,22550.0,263.0,9598.0,24918.0,18023.0,27745.0,13293.0,27147.0,27147.0
3.0,0.0,0.1,0.002339394995942712,0.0016851425170898438,4.762642860412598,0.6100237369537354,0.0032634735107421875,0.00138092041015625,0.0003566741943359375,0.00017726421356201172,0.00023424625396728516,0.00011074542999267578,0.0007433891296386719,0.000286102294921875,0.00010353326797485352,0.00016999244689941406,0.0027294158935546875,0.00026702880859375,0.0005192756652832031,0.0001455545425415039,0.0001589059829711914,0.0002117156982421875,0.000438690185546875,0.0002543926239013672,0.0005121231079101562,0.0004646778106689453,23192.0,1422.0,7784.0,28661.0,15989.0,29676.0,7722.0,830.0,10711.0,123.0,604.0,22550.0,1678.0,9598.0,24918.0,18495.0,17039.0,21901.0,10844.0,27147.0
4.0,0.0,0.1,0.002350657247006893,0.001621246337890625,3.700308084487915,0.642188549041748,0.00662994384765625,0.0030765533447265625,0.0007066726684570312,0.00023376941680908203,0.0002994537353515625,0.00014472007751464844,0.0019817352294921875,0.0005054473876953125,0.00012981891632080078,0.00022721290588378906,0.00566864013671875,0.00043654441833496094,0.0007195472717285156,0.00018513202667236328,0.00021326541900634766,0.0002868175506591797,0.0007433891296386719,0.0003643035888671875,0.000946044921875,0.0005908012390136719,23192.0,1422.0,7784.0,28661.0,15989.0,20408.0,7722.0,830.0,10711.0,123.0,1739.0,22550.0,263.0,21085.0,24918.0,9169.0,17039.0,13293.0,10844.0,27147.0
5.0,0.0,0.1,0.0023673248942941427,0.0015707015991210938,3.095918893814087,0.5560696125030518,0.0087890625,0.004436492919921875,0.0013780593872070312,0.0003199577331542969,0.0004744529724121094,0.0002321004867553711,0.003936767578125,0.000732421875,0.00015652179718017578,0.00029850006103515625,0.00885772705078125,0.0006403923034667969,0.0009341239929199219,0.00023865699768066406,0.0002658367156982422,0.0004425048828125,0.00107574462890625,0.0005970001220703125,0.0017156600952148438,0.0008921623229980469,23192.0,1422.0,7784.0,20527.0,29962.0,20408.0,7722.0,830.0,10711.0,123.0,1739.0,22550.0,9651.0,21085.0,24918.0,17365.0,17039.0,9598.0,10844.0,13697.0
6.0,0.0,0.1,0.002386673353612423,0.0015163421630859375,2.528534412384033,0.5781387686729431,0.00984954833984375,0.005123138427734375,0.0024318695068359375,0.00047659873962402344,0.0010576248168945312,0.00033926963806152344,0.00629425048828125,0.00101470947265625,0.00018537044525146484,0.0003952980041503906,0.01175689697265625,0.0009255409240722656,0.0011358261108398438,0.0003101825714111328,0.00031757354736328125,0.0007534027099609375,0.0013456344604492188,0.0010786056518554688,0.0030040740966796875,0.0029506683349609375,23192.0,1422.0,7784.0,20527.0,29962.0,20408.0,7722.0,278.0,10711.0,123.0,1729.0,22550.0,9651.0,2277.0,12499.0,22734.0,17039.0,9598.0,7789.0,13697.0
7.0,0.0,0.1,0.0024035617243498564,0.0014734268188476562,2.33703875541687,0.5715661644935608,0.009552001953125,0.005580902099609375,0.0038089752197265625,0.0006761550903320312,0.0023899078369140625,0.0004456043243408203,0.00775909423828125,0.001438140869140625,0.00021851062774658203,0.0005269050598144531,0.01395416259765625,0.0013322830200195312,0.001270294189453125,0.0004124641418457031,0.0003876686096191406,0.0011777877807617188,0.0015659332275390625,0.00193023681640625,0.00506591796875,0.00928497314453125,23192.0,3597.0,7784.0,20527.0,29962.0,29156.0,7722.0,278.0,10711.0,123.0,1729.0,22550.0,9651.0,2277.0,12499.0,22734.0,17039.0,9598.0,7789.0,13697.0
8.0,0.0,0.1,0.00241300230845809,0.0014257431030273438,2.2786052227020264,0.6658276319503784,0.0119476318359375,0.0084075927734375,0.00476837158203125,0.0011157989501953125,0.0032901763916015625,0.0007691383361816406,0.01030731201171875,0.002010345458984375,0.0002598762512207031,0.0007271766662597656,0.014404296875,0.0018405914306640625,0.001941680908203125,0.0005369186401367188,0.0004832744598388672,0.0017642974853515625,0.002197265625,0.0033779144287109375,0.0080718994140625,0.0259552001953125,5783.0,3597.0,7784.0,7313.0,29962.0,25546.0,28591.0,83.0,10711.0,123.0,639.0,22550.0,44.0,14150.0,12499.0,2164.0,25764.0,9598.0,7789.0,13697.0
9.0,0.0,0.1,0.0024146533105522394,0.0013828277587890625,1.9642608165740967,0.6623094081878662,0.014068603515625,0.01212310791015625,0.004730224609375,0.0018167495727539062,0.004329681396484375,0.0013437271118164062,0.01413726806640625,0.0027141571044921875,0.00030350685119628906,0.001010894775390625,0.0160980224609375,0.0023517608642578125,0.003093719482421875,0.0007429122924804688,0.0006098747253417969,0.0028133392333984375,0.0029621124267578125,0.00592041015625,0.01210784912109375,0.05194091796875,5783.0,3597.0,7784.0,7313.0,29962.0,25546.0,28591.0,83.0,10711.0,123.0,321.0,22550.0,44.0,14150.0,12499.0,1230.0,25764.0,9598.0,7789.0,13697.0
10.0,0.0,0.1,0.002410250948742032,0.0013265609741210938,1.6877117156982422,0.8228269219398499,0.0121307373046875,0.017242431640625,0.0038738250732421875,0.003086090087890625,0.0059967041015625,0.0021953582763671875,0.019439697265625,0.0033016204833984375,0.0005521774291992188,0.0014219284057617188,0.0212554931640625,0.003204345703125,0.00458526611328125,0.0009784698486328125,0.0007486343383789062,0.004425048828125,0.00394439697265625,0.0117034912109375,0.016632080078125,0.1031494140625,14366.0,3597.0,7784.0,27600.0,29962.0,25546.0,28591.0,83.0,1576.0,123.0,29914.0,20360.0,44.0,14150.0,12499.0,1230.0,25764.0,9598.0,7789.0,28862.0
11.0,0.0,0.1,0.0023981293197721243,0.00125885009765625,1.3739429712295532,0.8090566992759705,0.01290130615234375,0.0232086181640625,0.003475189208984375,0.005039215087890625,0.00939178466796875,0.003997802734375,0.0274810791015625,0.003688812255859375,0.00142669677734375,0.0018949508666992188,0.033935546875,0.005420684814453125,0.0060577392578125,0.0013170242309570312,0.0008769035339355469,0.00634002685546875,0.005336761474609375,0.022186279296875,0.0206756591796875,0.1673583984375,14366.0,3597.0,13558.0,27600.0,29962.0,25546.0,28591.0,83.0,29906.0,123.0,29973.0,20360.0,44.0,2151.0,12499.0,1230.0,25764.0,9598.0,7789.0,28862.0
